state_code,county_fips,county_name,latitude,longitude,county_name_normalized,county_name_base,county_name_base_normalized
MD,24021,Frederick County,39.470177,-77.397636,frederick county,Frederick,frederick
MD,24023,Garrett County,39.547299,-79.274619,garrett county,Garrett,garrett
MD,24025,Harford County,39.537429,-76.299789,harford county,Harford,harford
MD,24027,Howard County,39.252264,-76.924406,howard county,Howard,howard
MD,24029,Kent County,39.241279,-76.125987,kent county,Kent,kent
MD,24031,Montgomery County,39.137381,-77.203063,montgomery county,Montgomery,montgomery
MD,24033,Prince George's County,38.829278,-76.848188,prince george's county,Prince George's,prince george's
MD,24035,Queen Anne's County,39.040693,-76.082405,queen anne's county,Queen Anne's,queen anne's
MD,24037,St. Mary's County,38.223077,-76.534487,st. mary's county,St. Mary's,st. mary's
MD,24039,Somerset County,38.07445,-75.853323,somerset county,Somerset,somerset
MD,24041,Talbot County,38.748349,-76.178476,talbot county,Talbot,talbot
MD,24043,Washington County,39.603621,-77.814671,washington county,Washington,washington
MD,24045,Wicomico County,38.367368,-75.632084,wicomico county,Wicomico,wicomico
MD,24047,Worcester County,38.222133,-75.309931,worcester county,Worcester,worcester
MD,24510,Baltimore city,39.300032,-76.610476,baltimore city,Baltimore,baltimore
MA,25001,Barnstable County,41.706123,-70.164823,barnstable county,Barnstable,barnstable
MA,25003,Berkshire County,42.371493,-73.217928,berkshire county,Berkshire,berkshire
MA,25005,Bristol County,41.748588,-71.088894,bristol county,Bristol,bristol
MA,25007,Dukes County,41.38097,-70.701499,dukes county,Dukes,dukes
MA,25009,Essex County,42.642708,-70.864909,essex county,Essex,essex
MA,25011,Franklin County,42.584504,-72.591792,franklin county,Franklin,franklin
MA,25013,Hampden County,42.136198,-72.635648,hampden county,Hampden,hampden
MA,25015,Hampshire County,42.339459,-72.663694,hampshire county,Hampshire,hampshire
MA,25017,Middlesex County,42.481718,-71.394916,middlesex county,Middlesex,middlesex
MA,25019,Nantucket County,41.293392,-70.102164,nantucket county,Nantucket,nantucket
MA,25021,Norfolk County,42.171738,-71.18111,norfolk county,Norfolk,norfolk
MA,25023,Plymouth County,41.987196,-70.741942,plymouth county,Plymouth,plymouth
MA,25025,Suffolk County,42.338551,-71.018253,suffolk county,Suffolk,suffolk
MA,25027,Worcester County,42.311693,-71.940282,worcester county,Worcester,worcester
MI,26001,Alcona County,44.657509,-83.29458,alcona county,Alcona,alcona
MI,26003,Alger County,46.521736,-86.657119,alger county,Alger,alger
MI,26005,Allegan County,42.421251,-86.261403,allegan county,Allegan,allegan
MI,26007,Alpena County,44.894954,-83.426574,alpena county,Alpena,alpena
MI,26009,Antrim County,45.005455,-85.175639,antrim county,Antrim,antrim
MI,26011,Arenac County,44.036833,-83.740675,arenac county,Arenac,arenac
MI,26013,Baraga County,46.695859,-88.36181,baraga county,Baraga,baraga
MI,26015,Barry County,42.582811,-85.31455,barry county,Barry,barry
MI,26017,Bay County,43.699711,-83.978701,bay county,Bay,bay
MI,26019,Benzie County,44.636844,-86.231999,benzie county,Benzie,benzie
MI,26021,Berrien County,41.791382,-86.742543,berrien county,Berrien,berrien
MI,26023,Branch County,41.918455,-85.066885,branch county,Branch,branch
MI,26025,Calhoun County,42.24299,-85.012385,calhoun county,Calhoun,calhoun
MI,26027,Cass County,41.917243,-86.000142,cass county,Cass,cass
MI,26029,Charlevoix County,45.618554,-85.543684,charlevoix county,Charlevoix,charlevoix
MI,26031,Cheboygan County,45.476022,-84.495431,cheboygan county,Cheboygan,cheboygan
MI,26033,Chippewa County,46.321819,-84.52063,chippewa county,Chippewa,chippewa
MI,26035,Clare County,43.991137,-84.838325,clare county,Clare,clare
MI,26037,Clinton County,42.950455,-84.591695,clinton county,Clinton,clinton
MI,26039,Crawford County,44.680175,-84.611343,crawford county,Crawford,crawford
MI,26041,Delta County,45.805229,-86.901938,delta county,Delta,delta
MI,26043,Dickinson County,46.012833,-87.866139,dickinson county,Dickinson,dickinson
MI,26045,Eaton County,42.58953,-84.84645,eaton county,Eaton,eaton
MI,26047,Emmet County,45.590094,-84.986822,emmet county,Emmet,emmet
MI,26049,Genesee County,43.021077,-83.706372,genesee county,Genesee,genesee
MI,26051,Gladwin County,43.98975,-84.389816,gladwin county,Gladwin,gladwin
MI,26053,Gogebic County,46.488054,-89.788314,gogebic county,Gogebic,gogebic
MI,26055,Grand Traverse County,44.718688,-85.553848,grand traverse county,Grand Traverse,grand traverse
MI,26057,Gratiot County,43.292326,-84.60469,gratiot county,Gratiot,gratiot
MI,26059,Hillsdale County,41.927461,-84.637479,hillsdale county,Hillsdale,hillsdale
MI,26061,Houghton County,46.998427,-88.651903,houghton county,Houghton,houghton
MI,26063,Huron County,43.907616,-82.857045,huron county,Huron,huron
MI,26065,Ingham County,42.603534,-84.373811,ingham county,Ingham,ingham
MI,26067,Ionia County,42.94465,-85.073766,ionia county,Ionia,ionia
MI,26069,Iosco County,44.386912,-83.380141,iosco county,Iosco,iosco
MI,26071,Iron County,46.170254,-88.540526,iron county,Iron,iron
MI,26073,Isabella County,43.645233,-84.839424,isabella county,Isabella,isabella
MI,26075,Jackson County,42.248474,-84.420868,jackson county,Jackson,jackson
MI,26077,Kalamazoo County,42.246266,-85.532854,kalamazoo county,Kalamazoo,kalamazoo
MI,26079,Kalkaska County,44.678881,-85.088992,kalkaska county,Kalkaska,kalkaska
MI,26081,Kent County,43.032497,-85.547446,kent county,Kent,kent
MI,26083,Keweenaw County,47.367297,-88.351332,keweenaw county,Keweenaw,keweenaw
MI,26085,Lake County,43.995187,-85.8114,lake county,Lake,lake
MI,26087,Lapeer County,43.088633,-83.224325,lapeer county,Lapeer,lapeer
MI,26089,Leelanau County,45.146182,-86.051574,leelanau county,Leelanau,leelanau
MI,26091,Lenawee County,41.896022,-84.074356,lenawee county,Lenawee,lenawee
MI,26093,Livingston County,42.602532,-83.911718,livingston county,Livingston,livingston
MI,26095,Luce County,46.510988,-85.517552,luce county,Luce,luce
MI,26097,Mackinac County,46.167868,-85.303762,mackinac county,Mackinac,mackinac
MI,26099,Macomb County,42.671553,-82.911456,macomb county,Macomb,macomb
MI,26101,Manistee County,44.245268,-86.327537,manistee county,Manistee,manistee
MI,26103,Marquette County,46.656596,-87.584028,marquette county,Marquette,marquette
MI,26105,Mason County,43.957196,-86.442937,mason county,Mason,mason
MI,26107,Mecosta County,43.635295,-85.332751,mecosta county,Mecosta,mecosta
MI,26109,Menominee County,45.535568,-87.501457,menominee county,Menominee,menominee
MI,26111,Midland County,43.648203,-84.379414,midland county,Midland,midland
MI,26113,Missaukee County,44.325424,-85.085471,missaukee county,Missaukee,missaukee
MI,26115,Monroe County,41.916097,-83.487106,monroe county,Monroe,monroe
MI,26117,Montcalm County,43.312782,-85.149468,montcalm county,Montcalm,montcalm
MI,26119,Montmorency County,45.024134,-84.130107,montmorency county,Montmorency,montmorency
MI,26121,Muskegon County,43.428739,-86.420908,muskegon county,Muskegon,muskegon
MI,26123,Newaygo County,43.562712,-85.791372,newaygo county,Newaygo,newaygo
MI,26125,Oakland County,42.660452,-83.38421,oakland county,Oakland,oakland
MI,26127,Oceana County,43.603954,-86.467177,oceana county,Oceana,oceana
MI,26129,Ogemaw County,44.33328,-84.128073,ogemaw county,Ogemaw,ogemaw
MI,26131,Ontonagon County,46.835203,-89.276943,ontonagon county,Ontonagon,ontonagon
MI,26133,Osceola County,43.997552,-85.322283,osceola county,Osceola,osceola
MI,26135,Oscoda County,44.687257,-84.126905,oscoda county,Oscoda,oscoda
MI,26137,Otsego County,45.021787,-84.576603,otsego county,Otsego,otsego
MI,26139,Ottawa County,43.054969,-86.219349,ottawa county,Ottawa,ottawa
MI,26141,Presque Isle County,45.252397,-83.432283,presque isle county,Presque Isle,presque isle
MI,26143,Roscommon County,44.339517,-84.611271,roscommon county,Roscommon,roscommon
MI,26145,Saginaw County,43.328267,-84.05541,saginaw county,Saginaw,saginaw
MI,26147,St. Clair County,42.928803,-82.668913,st. clair county,St. Clair,st. clair
MI,26149,St. Joseph County,41.911488,-85.52287,st. joseph county,St. Joseph,st. joseph
MI,26151,Sanilac County,43.449155,-82.642815,sanilac county,Sanilac,sanilac
MI,26153,Schoolcraft County,46.021122,-86.197029,schoolcraft county,Schoolcraft,schoolcraft
MI,26155,Shiawassee County,42.951545,-84.146352,shiawassee county,Shiawassee,shiawassee
MI,26157,Tuscola County,43.487902,-83.436618,tuscola county,Tuscola,tuscola
MI,26159,Van Buren County,42.28215,-86.306076,van buren county,Van Buren,van buren
MI,26161,Washtenaw County,42.252217,-83.843423,washtenaw county,Washtenaw,washtenaw
MI,26163,Wayne County,42.284664,-83.261953,wayne county,Wayne,wayne
MI,26165,Wexford County,44.331375,-85.570046,wexford county,Wexford,wexford
MN,27001,Aitkin County,46.602409,-93.419694,aitkin county,Aitkin,aitkin
MN,27003,Anoka County,45.27411,-93.242723,anoka county,Anoka,anoka
MN,27005,Becker County,46.937629,-95.741757,becker county,Becker,becker
MN,27007,Beltrami County,47.879508,-95.00505,beltrami county,Beltrami,beltrami
MN,27009,Benton County,45.701225,-94.00144,benton county,Benton,benton
MN,27011,Big Stone County,45.419925,-96.402226,big stone county,Big Stone,big stone
MN,27013,Blue Earth County,44.03371,-94.064012,blue earth county,Blue Earth,blue earth
MN,27015,Brown County,44.246541,-94.733647,brown county,Brown,brown
MN,27017,Carlton County,46.603818,-92.671044,carlton county,Carlton,carlton
MN,27019,Carver County,44.82132,-93.800091,carver county,Carver,carver
MN,27021,Cass County,46.951745,-94.333705,cass county,Cass,cass
MN,27023,Chippewa County,45.028625,-95.564108,chippewa county,Chippewa,chippewa
MN,27025,Chisago County,45.505444,-92.903849,chisago county,Chisago,chisago
MN,27027,Clay County,46.898377,-96.494901,clay county,Clay,clay
MN,27029,Clearwater County,47.575873,-95.371117,clearwater county,Clearwater,clearwater
MN,27031,Cook County,47.758556,-90.344319,cook county,Cook,cook
MN,27033,Cottonwood County,44.010639,-95.183152,cottonwood county,Cottonwood,cottonwood
MN,27035,Crow Wing County,46.491653,-94.070718,crow wing county,Crow Wing,crow wing
MN,27037,Dakota County,44.670893,-93.062481,dakota county,Dakota,dakota
MN,27039,Dodge County,44.020706,-92.869353,dodge county,Dodge,dodge
MN,27041,Douglas County,45.936835,-95.462155,douglas county,Douglas,douglas
MN,27043,Faribault County,43.676522,-93.947234,faribault county,Faribault,faribault
MN,27045,Fillmore County,43.679187,-92.093937,fillmore county,Fillmore,fillmore
MN,27047,Freeborn County,43.674202,-93.350289,freeborn county,Freeborn,freeborn
MN,27049,Goodhue County,44.406178,-92.716,goodhue county,Goodhue,goodhue
MN,27051,Grant County,45.930743,-96.010699,grant county,Grant,grant
MN,27053,Hennepin County,45.006121,-93.475228,hennepin county,Hennepin,hennepin
MN,27055,Houston County,43.66699,-91.501556,houston county,Houston,houston
MN,27057,Hubbard County,47.095551,-94.91329,hubbard county,Hubbard,hubbard
MN,27059,Isanti County,45.562431,-93.296339,isanti county,Isanti,isanti
MN,27061,Itasca County,47.490817,-93.611102,itasca county,Itasca,itasca
MN,27063,Jackson County,43.671111,-95.149731,jackson county,Jackson,jackson
MN,27065,Kanabec County,45.94776,-93.297788,kanabec county,Kanabec,kanabec
MN,27067,Kandiyohi County,45.152714,-95.004981,kandiyohi county,Kandiyohi,kandiyohi
MN,27069,Kittson County,48.77604,-96.780349,kittson county,Kittson,kittson
MN,27071,Koochiching County,48.245374,-93.782896,koochiching county,Koochiching,koochiching
MN,27073,Lac qui Parle County,44.999826,-96.176851,lac qui parle county,Lac qui Parle,lac qui parle
MN,27075,Lake County,47.517111,-91.411704,lake county,Lake,lake
MN,27077,Lake of the Woods County,48.7681,-94.904633,lake of the woods county,Lake of the Woods,lake of the woods
MN,27079,Le Sueur County,44.373421,-93.730106,le sueur county,Le Sueur,le sueur
MN,27081,Lincoln County,44.408238,-96.272032,lincoln county,Lincoln,lincoln
MN,27083,Lyon County,44.409195,-95.847268,lyon county,Lyon,lyon
MN,27085,McLeod County,44.821657,-94.272323,mcleod county,McLeod,mcleod
MN,27087,Mahnomen County,47.328387,-95.811089,mahnomen county,Mahnomen,mahnomen
MN,27089,Marshall County,48.362728,-96.357761,marshall county,Marshall,marshall
MN,27091,Martin County,43.677173,-94.547096,martin county,Martin,martin
MN,27093,Meeker County,45.123155,-94.527346,meeker county,Meeker,meeker
MN,27095,Mille Lacs County,45.929266,-93.632748,mille lacs county,Mille Lacs,mille lacs
MN,27097,Morrison County,46.020484,-94.266619,morrison county,Morrison,morrison
MN,27099,Mower County,43.666249,-92.759514,mower county,Mower,mower
MN,27101,Murray County,44.015594,-95.761581,murray county,Murray,murray
MN,27103,Nicollet County,44.35882,-94.245684,nicollet county,Nicollet,nicollet
MN,27105,Nobles County,43.677686,-95.763132,nobles county,Nobles,nobles
MN,27107,Norman County,47.329453,-96.463776,norman county,Norman,norman
MN,27109,Olmsted County,43.9995,-92.410096,olmsted county,Olmsted,olmsted
MN,27111,Otter Tail County,46.405727,-95.714581,otter tail county,Otter Tail,otter tail
MN,27113,Pennington County,48.069247,-96.037725,pennington county,Pennington,pennington
MN,27115,Pine County,46.10094,-92.763094,pine county,Pine,pine
MN,27117,Pipestone County,44.015361,-96.257015,pipestone county,Pipestone,pipestone
MN,27119,Polk County,47.774254,-96.400027,polk county,Polk,polk
MN,27121,Pope County,45.589623,-95.446705,pope county,Pope,pope
MN,27123,Ramsey County,45.015204,-93.099965,ramsey county,Ramsey,ramsey
MN,27125,Red Lake County,47.865487,-96.08718,red lake county,Red Lake,red lake
MN,27127,Redwood County,44.403536,-95.254241,redwood county,Redwood,redwood
MN,27129,Renville County,44.723697,-94.955617,renville county,Renville,renville
MN,27131,Rice County,44.350775,-93.298513,rice county,Rice,rice
MN,27133,Rock County,43.669587,-96.263238,rock county,Rock,rock
MN,27135,Roseau County,48.761068,-95.821504,roseau county,Roseau,roseau
MN,27137,St. Louis County,47.578635,-92.514585,st. louis county,St. Louis,st. louis
MN,27139,Scott County,44.651811,-93.533733,scott county,Scott,scott
MN,27141,Sherburne County,45.453166,-93.769164,sherburne county,Sherburne,sherburne
MN,27143,Sibley County,44.575734,-94.230123,sibley county,Sibley,sibley
MN,27145,Stearns County,45.555235,-94.610482,stearns county,Stearns,stearns
MN,27147,Steele County,44.015261,-93.220453,steele county,Steele,steele
MN,27149,Stevens County,45.593461,-95.992315,stevens county,Stevens,stevens
MN,27151,Swift County,45.27581,-95.690124,swift county,Swift,swift
MN,27153,Todd County,46.066569,-94.900576,todd county,Todd,todd
MN,27155,Traverse County,45.769935,-96.474832,traverse county,Traverse,traverse
MN,27157,Wabasha County,44.289634,-92.233454,wabasha county,Wabasha,wabasha
MN,27159,Wadena County,46.586986,-94.988608,wadena county,Wadena,wadena
MN,27161,Waseca County,44.01846,-93.589844,waseca county,Waseca,waseca
MN,27163,Washington County,45.037929,-92.890117,washington county,Washington,washington
MN,27165,Watonwan County,43.978109,-94.613798,watonwan county,Watonwan,watonwan
MN,27167,Wilkin County,46.362335,-96.476657,wilkin county,Wilkin,wilkin
MN,27169,Winona County,43.981353,-91.777044,winona county,Winona,winona
MN,27171,Wright County,45.175091,-93.966396,wright county,Wright,wright
MN,27173,Yellow Medicine County,44.715736,-95.862756,yellow medicine county,Yellow Medicine,yellow medicine
MS,28001,Adams County,31.486224,-91.351797,adams county,Adams,adams
MS,28003,Alcorn County,34.886569,-88.581109,alcorn county,Alcorn,alcorn
MS,28005,Amite County,31.203933,-90.795542,amite county,Amite,amite
MS,28007,Attala County,33.090468,-89.588622,attala county,Attala,attala
MS,28009,Benton County,34.809593,-89.200213,benton county,Benton,benton
MS,28011,Bolivar County,33.799139,-90.88412,bolivar county,Bolivar,bolivar
MS,28013,Calhoun County,33.936634,-89.337114,calhoun county,Calhoun,calhoun
MS,28015,Carroll County,33.440795,-89.918887,carroll county,Carroll,carroll
MS,28017,Chickasaw County,33.933277,-88.947558,chickasaw county,Chickasaw,chickasaw
MS,28019,Choctaw County,33.345964,-89.251332,choctaw county,Choctaw,choctaw
MS,28021,Claiborne County,31.97281,-90.915424,claiborne county,Claiborne,claiborne
MS,28023,Clarke County,32.045374,-88.687976,clarke county,Clarke,clarke
MS,28025,Clay County,33.65967,-88.782468,clay county,Clay,clay
MS,28027,Coahoma County,34.230316,-90.60401,coahoma county,Coahoma,coahoma
MS,28029,Copiah County,31.866915,-90.448758,copiah county,Copiah,copiah
MS,28031,Covington County,31.633331,-89.548897,covington county,Covington,covington
MS,28033,DeSoto County,34.874922,-89.991211,desoto county,DeSoto,desoto
MS,28035,Forrest County,31.18858,-89.259447,forrest county,Forrest,forrest
MS,28037,Franklin County,31.477773,-90.895457,franklin county,Franklin,franklin
MS,28039,George County,30.855431,-88.642268,george county,George,george
MS,28041,Greene County,31.212845,-88.634811,greene county,Greene,greene
MS,28043,Grenada County,33.770031,-89.80274,grenada county,Grenada,grenada
MS,28045,Hancock County,30.391641,-89.482791,hancock county,Hancock,hancock
